osm_id,surface,tracktype,highway,name
52372449,gravel,,service,
52372451,gravel,,track,
52429755,unpaved,,track,
52462406,gravel,,residential,
52520807,unpaved,,track,
52520816,unpaved,,track,
52567450,compacted,,footway,
52703713,gravel,,service,
52703714,gravel,,service,
52703952,fine_gravel,,residential,
52703958,gravel,grade2,track,
52704350,fine_gravel,,unclassified,
52704499,gravel,grade2,track,
52704801,fine_gravel,,unclassified,
52704808,fine_gravel,,unclassified,
52705075,,grade2,track,
52706847,gravel,,unclassified,冷水川線
52706849,,grade2,track,
52869187,,grade3,track,
52903359,dirt,,path,
52938579,pebblestone,,path,
53060755,asphalt,grade2,track,
53061078,,grade4,track,
53085298,ground,,track,
53090963,unpaved,,secondary,上杉和知線
53095154,gravel,,path,弥山登山道 紅葉谷ルート
53191141,wood,,path,
53279468,,grade3,track,
53279469,,grade2,track,
53279479,,grade2,track,
53440873,unpaved,grade1,path,桜町遊歩道
53542668,dirt,,footway,
53542685,stone,,footway,
53546457,gravel,,residential,
53559306,unpaved,,unclassified,
53559307,unpaved,,track,
53559311,gravel,,path,遊歩道
53569178,unpaved,,unclassified,
53625305,gravel,,track,
53639043,,grade2,service,
53639049,,grade2,service,
53650747,ground,,track,
53752094,sand,,path,
53803605,unpaved,,footway,
54044196,compacted,,footway,
54044197,pebblestone,,pedestrian,
54044198,compacted,,footway,
54044213,unpaved,,footway,
54044214,pebblestone,,pedestrian,
54046365,compacted,,footway,
54148613,gravel,,service,
54155491,dirt,,track,
54167726,compacted,,footway,
54167727,ground,,footway,
54167729,ground,,footway,
54169796,pebblestone,,footway,
54169798,gravel,,footway,
54169800,gravel,,footway,
54169801,fine_gravel,,footway,
54222157,unpaved,,track,
54231432,,grade2,service,
54381105,dirt,,track,
54459312,mud,,track,
54459315,unpaved,,primary,綾部美山線
54682441,ground,,path,
54682461,ground,,path,
54682462,ground,,path,
54682465,ground,,path,
54682466,ground,,path,
54928439,,grade2,path,
54928472,,grade5,track,
54928479,ground,,footway,
54929416,gravel,,service,
54929421,ground,,path,
54929431,,grade2,track,
54934418,,grade5,track,
54934965,,grade4,track,
54936844,,grade3,track,林道樽山線
54937115,,grade3,track,林道西又線
54937463,,grade2,track,
54937782,,grade2,track,林道八高山線
54937787,,grade3,track,
54947263,,grade3,path,
54947268,,grade3,path,
54950021,ground,,path,
55038146,dirt,,footway,
55055560,gravel,,footway,
55069296,,grade2,track,
55069297,,grade3,track,
55069299,,grade3,track,
55069368,,grade3,track,
55071953,,grade3,track,林道長蔵寺線
55316013,,grade2,track,
55316014,,grade2,track,縄竹橋
55316015,,grade2,track,
55316017,ground,,footway,
55316021,ground,,footway,
55316022,ground,,footway,
55446908,,grade3,path,
55446912,,grade3,track,
55546569,unpaved,,path,
55668940,unpaved,,footway,
55668947,unpaved,,footway,
55668949,unpaved,,footway,
55668954,unpaved,,footway,
55686196,,grade3,path,
55779531,,grade2,track,
55779614,gravel,grade1,footway,
55779649,gravel,grade1,footway,
55785843,,grade3,track,
55788745,,grade3,track,
55789130,,grade4,track,
55789757,,grade3,track,
55794661,,grade3,track,林道市井平線
55795361,,grade3,track,林道菊山線
55795362,,grade3,track,林道花島線
55796005,,grade3,track,林道山木線
55885097,unpaved,,footway,
55898196,gravel,,pedestrian,
55946310,dirt,,path,
55954340,wood,,steps,
56016370,paved,grade3,track,林道石場北山線
56016371,pebblestone,,pedestrian,
56016372,pebblestone,,pedestrian,
56016373,pebblestone,,pedestrian,
56048942,,grade3,path,
56116913,unpaved,,service,
56121804,compacted,,path,
56178147,,grade3,track,
56179091,,grade4,path,
56183563,,grade3,track,
56242334,,grade3,track,森林基幹道大尾大日山線
56251778,unpaved,,footway,
56253804,,grade3,track,林道光明沢線
56253824,unpaved,,footway,
56255254,,grade3,path,
56255256,unpaved,,footway,
56255260,,grade5,path,
56255262,,grade5,path,
56299042,,grade2,track,
56456552,dirt,,track,
56456621,gravel,,track,
56632758,gravel,,pedestrian,
56632759,gravel,,pedestrian,
56673860,grass,,track,
56673881,grass,,track,
56673883,grass,,track,
56737010,gravel,,residential,
57008070,unpaved,,steps,
57060050,ground,,path,
57060066,ground,,path,
57060101,ground,,path,
57060112,ground,,path,
57091388,ground,,path,旧東海道
57091391,ground,,path,
57091392,ground,,path,
57091405,ground,,path,
57091412,ground,,path,
57673325,,grade3,track,林道川上嶺線
57673326,,grade3,track,
57673328,gravel,,track,林道川上嶺線
57683095,pebblestone,,footway,
57684922,unpaved,grade1,footway,
57684923,unpaved,grade1,footway,
57684940,unpaved,,footway,
57692142,dirt,,track,駒倉林道
57692143,dirt,,secondary,上世屋内山線
57693005,unpaved,,secondary,岩ヶ鼻須川線
57768057,dirt,,track,林道後山線
57768809,dirt,,track,林道後山線
57772137,unpaved,grade5,footway,
57772138,unpaved,grade5,footway,
57772139,unpaved,grade5,footway,
57772140,,grade2,track,
57772141,unpaved,grade5,footway,
57772142,,grade2,track,
57772145,ground,,footway,
57772148,unpaved,grade5,footway,
57772150,unpaved,grade5,footway,
57772151,unpaved,grade5,footway,
57772156,unpaved,grade5,footway,
57772160,unpaved,grade5,footway,
57772161,unpaved,grade5,footway,
57772163,unpaved,grade5,footway,
57772166,ground,,footway,
57781810,,grade3,track,林道松尾線
57785879,,grade4,track,
57785882,,grade3,track,
57798401,,grade3,service,
57803904,,grade2,track,
57809763,,grade2,track,
57809803,,grade2,track,
57809824,,grade2,track,
57815853,,grade2,residential,
57816108,,grade3,residential,
57816214,,grade2,track,
57903103,rubber,,pedestrian,
57903107,rubber,,pedestrian,
57903111,rubber,,pedestrian,
58060275,ground,,footway,
58060298,,grade2,footway,
58072514,unpaved,,pedestrian,
58072517,pebblestone,,pedestrian,
58072523,pebblestone,,pedestrian,
58072530,ground,grade1,track,
58072532,pebblestone,,pedestrian,
58072537,pebblestone,,pedestrian,
58072541,ground,grade2,track,
58072645,,grade2,track,林道大代線
58119677,ground,,path,
58119678,ground,,path,
58198994,wood,,pedestrian,
58198996,wood,,pedestrian,
58198997,wood,,pedestrian,
58205853,dirt,,service,
58214592,,grade2,track,
58216445,,grade2,track,
58216545,,grade2,track,
58216549,,grade2,track,
58217623,,grade2,track,
58217625,,grade2,track,
58240041,,grade2,footway,
58240129,compacted,,footway,
58240147,compacted,grade2,track,
58240156,,grade2,track,
58240172,compacted,,footway,
58240173,compacted,,footway,
58240176,compacted,,footway,
58240178,compacted,,footway,
58243400,,grade3,track,林道暗沢線
58243407,,grade3,track,
58243409,,grade3,track,林道京塚線
58243945,,grade3,track,
58250570,,grade3,track,林道大代線
58250571,,grade3,track,林道大代東線
58251513,gravel,grade1,footway,
58251523,unpaved,grade1,footway,
58251573,,grade2,footway,
58253920,dirt,,footway,
58253924,dirt,,footway,
58253925,dirt,,footway,
58258454,fine_gravel,,unclassified,
58258462,fine_gravel,,unclassified,
58258470,,grade2,track,
58258477,fine_gravel,,unclassified,
58259221,,grade2,track,
58263126,,grade2,track,
58379790,,grade2,track,
58402967,fine_gravel,,path,
58473319,fine_gravel,,residential,
58474141,,grade2,track,
58474145,,grade2,track,美瑛林道
58532686,,grade2,track,
58587108,,grade2,track,
58587111,fine_gravel,,unclassified,
58601745,,grade2,track,
58603030,ground,,path,
58603032,ground,,path,
58603039,wood,,footway,
58603040,ground,,path,
58610049,dirt,grade4,track,
58610052,dirt,grade4,track,
58610054,dirt,grade2,track,
58610063,dirt,grade4,track,
58610065,dirt,grade2,track,
58610068,dirt,grade4,track,
58610072,dirt,grade4,track,
58610073,dirt,grade4,track,
58610074,dirt,grade4,track,
58610075,dirt,grade4,track,
58610076,dirt,grade4,track,
58610077,dirt,grade4,track,
58610078,dirt,grade4,track,
58610081,dirt,grade4,track,
58610082,dirt,grade4,track,
58610084,dirt,grade4,track,
58610085,dirt,grade4,track,
58613843,unpaved,,footway,
58613881,unpaved,,footway,
58622155,ground,,path,
58622158,ground,,path,
58672541,grass,,track,
58673518,grass,,track,
58673531,grass,,track,
58673580,unpaved,,service,
58673696,gravel,,track,
58686720,ground,grade1,path,
58686725,,grade3,track,
58688788,gravel,grade2,track,
58700289,ground,,path,
58700291,gravel,grade2,track,
58700313,,grade5,path,
58700314,,grade5,footway,
58700317,,grade5,path,
58700621,unpaved,,footway,
58716268,ground,,unclassified,
58754812,ground,,path,大山登山道　行者谷コース
58754813,ground,,path,
58754819,ground,,path,大山登山道
58770958,タイル舗装,,pedestrian,通町商店街
58787089,grass,,footway,
58794471,,grade2,service,
59180457,fine_gravel,,path,
59190945,,grade4,track,八千代林道
59259371,water,,service,
59277231,fine_gravel,,footway,
59277251,dirt,,footway,
59277303,sand,,residential,
59277400,ground,,footway,
59277408,ground,,footway,
59277458,dirt,,steps,
59277477,dirt,,footway,
59277700,dirt,,steps,
59279409,fine_gravel,,footway,
59279510,wood,,steps,
59280299,fine_gravel,,footway,
59283372,dirt,,footway,
59296074,ground,,unclassified,
59296104,ground,,unclassified,
59296156,ground,,residential,
59340862,gravel,grade2,service,
59340866,gravel,grade2,service,
59340931,grass,,path,
59341000,dirt,,path,
59341067,dirt,,path,
59341070,grass,,path,
59341083,grass,,path,
59341090,grass,,path,
59341116,,grade2,track,
59341117,grass,,path,
59341178,,grade3,track,
59341232,,grade2,track,
59355399,,grade3,track,林道鳥居沢線
59355835,,grade3,track,
59355836,,grade3,track,林道大尾大日山線
59355868,,grade3,track,
59355869,,grade3,track,
59356072,,grade3,track,
59356074,,grade3,track,
59365648,,grade2,track,林道八垂ツユガキ線
59365681,,grade3,track,
59365754,,grade3,track,林道八垂ツユガキ線
59365786,,grade3,track,
59365893,,grade3,track,
59365972,,grade3,track,林道八垂ツユガキ線
59367760,,grade3,track,
59367967,,grade3,track,
59371896,,grade3,track,
59372118,,grade3,track,林道葛籠線
59374070,,grade4,track,
59375609,gravel,grade2,service,
59376107,gravel,grade2,service,
59376479,ground,,footway,
59376503,ground,,footway,
59376504,ground,,footway,
59376509,ground,,footway,
59376516,ground,,footway,
59376527,wood,,footway,
59376530,ground,,footway,
59376532,wood,,footway,
59376564,ground,,footway,
59381148,ground,,footway,
59384369,ground,grade2,track,
59465284,fine_gravel,,pedestrian,
59470917,grass,,track,
59471259,dirt,,track,
59543805,dirt,,track,
59612343,gravel,,service,
59612559,gravel,,service,
59734339,,grade2,track,ニセイベツ林道
59806579,wood,,footway,
59806602,wood,,footway,
59806642,wood,,footway,
59828008,ground,,path,
59828017,ground,grade3,track,
59828033,gravel,,pedestrian,下新道
59831444,unpaved,,footway,
59965389,unpaved,,path,
59965391,unpaved,,path,
59965393,unpaved,,track,
59965395,unpaved,,path,
59985989,,grade3,track,姫川林道
59986002,,grade5,track,姫川林道（八雲側通行不可）
59989915,ground,,unclassified,
60026809,pebblestone,grade2,track,
60041113,,grade3,track,
60076744,unpaved,grade3,secondary,高見西舎線
60264943,ground,,path,
60491040,dirt,,footway,
60501763,sand,,path,
60543116,,grade4,track,林道滝沢線
60543738,,grade2,track,
60543957,,grade3,track,
60543960,,grade3,track,
60543961,,grade2,track,
60543962,,grade3,track,
60544198,,grade3,track,林道大尾大日山線
60558746,dirt,,track,
60577083,,grade2,track,
60577197,,grade5,track,
60577199,,grade2,track,地蔵山コース
60577207,,grade5,track,
60577265,,grade2,track,千畳敷コース
60607188,dirt,grade2,residential,
60611822,unpaved,,secondary,天の橋立線
60661131,unpaved,,path,
60666023,,grade3,track,
60666508,,grade5,track,林道大島線
60666900,,grade3,track,
60667646,,grade3,track,
60670721,,grade3,track,
60670722,,grade3,track,
60675502,earth,,service,
60677473,ground,,path,
60710767,ground,,steps,
60795361,unpaved,,path,
60795382,unpaved,,path,
60795402,unpaved,,path,
60795403,unpaved,,path,
60795417,unpaved,,path,
60795418,ground,grade2,track,
60795421,unpaved,,path,
60795426,unpaved,,path,
60809490,unpaved,,footway,
61015071,unpaved,,service,
61241968,gravel,grade1,track,
61241969,grass,,track,
61270542,,grade3,track,
61270726,,grade3,track,戸中山併用林道
61279485,ground,grade4,track,
61283769,gravel,grade2,track,下平山線
61292400,gravel,,track,
61738601,dirt,,path,
61785117,,grade3,track,林道両島上野線
61787626,,grade3,track,林道両島上野線
61787629,,grade2,track,
61787676,,grade3,track,
61787677,,grade3,residential,
61792185,,grade3,track,
61792186,,grade3,track,
61792187,,grade3,track,
61793216,,grade3,track,
61793217,,grade4,track,
61793218,,grade3,track,
61793221,,grade3,track,林道只来境ノ沢線
61793222,,grade5,track,
61793223,,grade3,track,林道只来線
61793996,,grade3,track,林道百古里線
61794084,,grade3,track,
61794246,,grade3,track,
61794247,,grade3,track,
61853205,dirt,,pedestrian,
61889206,,grade2,track,
61889213,earth,,path,
61889219,dirt,,footway,
61889220,,grade2,track,
61889223,gravel,,track,
61889482,,grade3,service,
61893926,gravel,,path,
61895319,gravel,,path,
61899381,ground,,path,水辺の健康エコロード
61899680,,grade2,unclassified,
61905010,dirt,,path,
61905011,dirt,,path,
61907074,,grade2,track,
61981482,dirt,,path,
61981488,dirt,,path,
62159669,タイル舗装,,pedestrian,高松丸亀町商店街
62199603,gravel,,path,
62254889,ground,,footway,
62254975,ground,,footway,
62256273,dirt,,path,
62256312,dirt,,path,
62256373,dirt,,path,
62257648,dirt,,path,
62258129,dirt,,residential,
62258302,dirt,,path,
62258365,dirt,,track,
62258377,dirt,,track,
62259751,dirt,,track,
62288567,gravel,grade2,service,
62330329,ground,,path,
62385132,unpaved,,residential,
62393128,compacted,,footway,
62393129,unpaved,,footway,
62393132,wood,,footway,
62393136,wood,,footway,
62393148,wood,,footway,
62393153,wood,,footway,
63940450,earth,,path,
64062237,,grade2,track,
64063722,gravel,,secondary,占冠穂別線
64063724,,grade3,track,
64074948,,grade4,track,
64075198,,grade2,track,穂別併用林道
64143087,ground,,path,
64143089,ground,,path,
64156670,gravel,,footway,
64384757,fine_gravel,,path,
64709813,unpaved,,unclassified,
64779893,,grade2,track,戸切地中山線林道ガロー沢支線
64781906,,grade2,track,
64781907,,grade2,track,
64947265,gravel,,unclassified,
64947279,ground,,tertiary,
65560457,ground,,path,
65580855,gravel,,unclassified,
65580857,earth,,path,
65580871,ground,,track,
65582723,gravel,,footway,
65583586,ground,,path,
65584254,ground,,track,
65612218,,grade3,track,林道神沢線
65613514,,grade3,track,
65616780,,grade3,track,
65617033,,grade3,track,林道虫生線
65666311,ground,,path,
65686083,ground,,path,
65994954,ground,,path,
65994957,ground,,path,
65999911,ground,,path,
66097774,gravel,,track,
66098056,grass,,track,
66098216,dirt,,track,
66098246,grass,,track,
66098305,dirt,,track,
66098387,gravel,,path,魚崎南町１７号線
66102519,grass,,track,
66102651,grass,,track,
66103039,dirt,,track,
66177601,ground,,path,
66177616,,grade3,track,
66177618,,grade3,track,
66462108,unpaved,,footway,
66644327,sand,,footway,
66672417,fine_gravel,,footway,
66698782,unpaved,,footway,
66959431,gravel,,path,
66959466,gravel,,residential,
66959493,gravel,,residential,
67012716,,grade5,track,
67012717,,grade5,track,
67346761,dirt,,service,
67510084,gravel,,cycleway,
68087812,unpaved,,service,
